model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:120b-cloud,c275824976a0_20260202012856,3,18.18938708305359,1796,1226,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,c275824976a0_20260202012856,4,29.7021701335907,2651,2001,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,c275824976a0_20260202012856,5,24.524922370910645,1767,972,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,c275824976a0_20260202012856,6,6.9840781688690186,1616,752,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,ca62d27fa5e7_20260202012910,1,16.678903341293335,2849,1000,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,ca62d27fa5e7_20260202012910,2,20.98009204864502,2791,1243,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,ca62d27fa5e7_20260202012910,3,18.93500018119812,1796,1133,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,ca62d27fa5e7_20260202012910,4,27.83254361152649,2651,1281,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,ca62d27fa5e7_20260202012910,5,7.1532745361328125,1767,605,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,ca62d27fa5e7_20260202012910,6,6.749925374984741,1616,865,0,,,66.66666666666666,0.7619047619047619,0,False
gpt-oss:120b-cloud,4b8b22d5907d_20260202012903,1,14.79833173751831,2442,1116,0,,,85.71428571428571,0.8571428571428571,0,False
gpt-oss:120b-cloud,4b8b22d5907d_20260202012903,2,19.70182704925537,2791,1620,0,,,85.71428571428571,0.8571428571428571,0,False
gpt-oss:120b-cloud,4b8b22d5907d_20260202012903,3,27.21841812133789,1796,2190,0,,,85.71428571428571,0.8571428571428571,0,False
gpt-oss:120b-cloud,4b8b22d5907d_20260202012903,4,27.335416316986084,2651,2023,0,,,85.71428571428571,0.8571428571428571,0,False
gpt-oss:120b-cloud,4b8b22d5907d_20260202012903,5,9.754040956497192,1767,940,0,,,85.71428571428571,0.8571428571428571,0,False
gpt-oss:120b-cloud,4b8b22d5907d_20260202012903,6,24.749576807022095,1616,681,0,,,85.71428571428571,0.8571428571428571,0,False
gpt-oss:120b-cloud,08434148c34f_20260202013109,1,23.334100484848022,7439,2666,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,8d3c15ea0583_20260202013125,1,29.217825889587402,7439,2267,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,901b880aeaac_20260202013131,1,25.938846588134766,7439,2413,0,,,85.71428571428571,0.9523809523809523,0,True
gpt-oss:120b-cloud,fd51a4298622_20260202013117,1,40.34681725502014,7439,3808,0,,,85.71428571428571,0.9523809523809523,0,True
gpt-oss:120b-cloud,fc9191966003_20260202013148,1,35.52038931846619,7439,3138,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,b9484a42377d_20260202013041,1,14.460120439529419,2442,1123,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,b9484a42377d_20260202013041,2,16.73498797416687,1756,744,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,b9484a42377d_20260202013041,3,10.75392770767212,1796,1175,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,b9484a42377d_20260202013041,4,21.046908378601074,2169,2000,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,b9484a42377d_20260202013041,5,20.006742238998413,1767,1202,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,b9484a42377d_20260202013041,6,41.19332551956177,1616,639,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,a599e3b757ec_20260202013239,1,37.02122473716736,7439,3064,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,065b6f846a15_20260202013048,1,26.24272632598877,2442,957,0,,,61.904761904761905,0.6190476190476191,0,False
gpt-oss:120b-cloud,065b6f846a15_20260202013048,2,19.988688468933105,2791,1467,0,,,61.904761904761905,0.6190476190476191,0,False
gpt-oss:120b-cloud,065b6f846a15_20260202013048,3,27.243387937545776,1796,508,0,,,61.904761904761905,0.6190476190476191,0,False
gpt-oss:120b-cloud,065b6f846a15_20260202013048,4,38.11317753791809,2651,1729,0,,,61.904761904761905,0.6190476190476191,0,False
gpt-oss:120b-cloud,065b6f846a15_20260202013048,5,26.75491762161255,1767,1101,0,,,61.904761904761905,0.6190476190476191,0,False
gpt-oss:120b-cloud,065b6f846a15_20260202013048,6,14.934521913528442,1616,674,0,,,61.904761904761905,0.6190476190476191,0,False
gpt-oss:120b-cloud,9a3962804d7d_20260202013258,1,23.732043981552124,7439,1998,0,,,85.71428571428571,0.9523809523809523,0,True
gpt-oss:120b-cloud,17fdefba7d8e_20260202013306,1,23.286678552627563,7439,2363,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,ea5fec9b2459_20260202013314,1,34.246459007263184,7439,3977,0,,,85.71428571428571,0.9523809523809523,0,True
gpt-oss:120b-cloud,93218f4c9ffe_20260202013320,1,36.10201978683472,7439,3755,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,43367ff2c44a_20260202013341,1,34.12444496154785,7439,2711,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,313647b64d92_20260202013440,1,29.433863878250122,7439,2790,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,5e68b2f3fb53_20260202013431,1,46.654135942459106,7439,3801,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,035d29d8cfc2_20260202013442,1,43.40215706825256,7439,2529,0,,,90.47619047619048,1.0,0,True
gpt-oss:120b-cloud,5a58968d0d3b_20260202013500,1,24.39735221862793,7439,2380,0,,,85.71428571428571,0.9523809523809523,0,True
gpt-oss:120b-cloud,5c9c5ab7fc61_20260202013508,1,31.697136163711548,7439,2520,0,,,80.95238095238095,0.9047619047619048,0,True
