model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,accuracy,max_judge_retries,baseline_full_doc
ministral-3:3b-cloud,7dee355681c1_20260202170047,5,22.815078735351562,940,444,0,,,66.66666666666666,0.6666666666666666,0,False
ministral-3:3b-cloud,7dee355681c1_20260202170047,6,10.095431804656982,1053,776,0,,,66.66666666666666,0.6666666666666666,0,False
ministral-3:3b-cloud,8b9ecb5b224d_20260202170214,1,18.05390429496765,7737,2768,0,,,100.0,0.9047619047619048,0,True
ministral-3:3b-cloud,317e9393b9f6_20260202170115,1,38.260273456573486,1734,2360,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,317e9393b9f6_20260202170115,2,12.97546648979187,1340,568,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,317e9393b9f6_20260202170115,3,4.346039533615112,1307,460,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,317e9393b9f6_20260202170115,4,15.073637962341309,1595,1475,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,317e9393b9f6_20260202170115,5,17.287713289260864,1289,1343,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,317e9393b9f6_20260202170115,6,14.278910160064697,1053,1686,0,,,80.95238095238095,0.8095238095238095,0,False
ministral-3:3b-cloud,e3a6f7270cfd_20260202170112,1,31.881067514419556,1734,2676,0,,,85.71428571428571,0.8571428571428571,0,False
ministral-3:3b-cloud,e3a6f7270cfd_20260202170112,2,11.656879425048828,1340,652,0,,,85.71428571428571,0.8571428571428571,0,False
ministral-3:3b-cloud,e3a6f7270cfd_20260202170112,3,12.953593492507935,1307,497,0,,,85.71428571428571,0.8571428571428571,0,False
ministral-3:3b-cloud,e3a6f7270cfd_20260202170112,4,19.992720127105713,1595,2986,0,,,85.71428571428571,0.8571428571428571,0,False
ministral-3:3b-cloud,e3a6f7270cfd_20260202170112,5,16.211212635040283,1289,1653,0,,,85.71428571428571,0.8571428571428571,0,False
ministral-3:3b-cloud,e3a6f7270cfd_20260202170112,6,14.423869609832764,1053,994,0,,,85.71428571428571,0.8571428571428571,0,False
ministral-3:3b-cloud,120802d300df_20260202170305,1,13.714807510375977,7737,2485,0,,,100.0,0.9047619047619048,0,True
