model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,not_found_count,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:20b-cloud,210669413faa_20260203150343,3,29.36705255508423,1361,1336,0,,,14.285714285714285,18,0.38095238095238093,0,False
gpt-oss:20b-cloud,210669413faa_20260203150343,4,17.026475191116333,1352,336,0,,,14.285714285714285,18,0.38095238095238093,0,False
gpt-oss:20b-cloud,210669413faa_20260203150343,5,24.366283416748047,1332,574,0,,,14.285714285714285,18,0.38095238095238093,0,False
gpt-oss:20b-cloud,210669413faa_20260203150343,6,12.220542669296265,1207,191,0,,,14.285714285714285,18,0.38095238095238093,0,False
gpt-oss:20b-cloud,625cd9b804b1_20260203150349,1,26.294163942337036,1281,1530,0,,,33.33333333333333,14,0.38095238095238093,0,False
gpt-oss:20b-cloud,625cd9b804b1_20260203150349,2,38.07602620124817,1321,1148,0,,,33.33333333333333,14,0.38095238095238093,0,False
gpt-oss:20b-cloud,625cd9b804b1_20260203150349,3,10.596276044845581,1361,297,0,,,33.33333333333333,14,0.38095238095238093,0,False
gpt-oss:20b-cloud,625cd9b804b1_20260203150349,4,18.327032566070557,1352,271,0,,,33.33333333333333,14,0.38095238095238093,0,False
gpt-oss:20b-cloud,625cd9b804b1_20260203150349,5,35.68647480010986,1332,1533,0,,,33.33333333333333,14,0.38095238095238093,0,False
gpt-oss:20b-cloud,625cd9b804b1_20260203150349,6,9.419421195983887,1207,235,0,,,33.33333333333333,14,0.38095238095238093,0,False
gpt-oss:20b-cloud,9b76f0d08763_20260203150435,1,23.71470332145691,1281,255,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,9b76f0d08763_20260203150435,2,15.807986974716187,1321,289,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,9b76f0d08763_20260203150435,3,20.913349390029907,1361,410,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,9b76f0d08763_20260203150435,4,23.896483898162842,1352,467,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,9b76f0d08763_20260203150435,5,14.439654111862183,1332,600,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,9b76f0d08763_20260203150435,6,36.70785403251648,1207,197,0,,,9.523809523809524,19,0.42857142857142855,0,False
gpt-oss:20b-cloud,71dc4be3e243_20260203150430,1,27.688852548599243,1281,862,0,,,28.57142857142857,15,0.3333333333333333,0,False
