model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,accuracy,max_judge_retries,baseline_full_doc
ministral-3:8b-cloud,1022f4d9f85f_20260131133435,4,732.1348235607147,1881,646,2,5.0,,2,False
ministral-3:8b-cloud,1022f4d9f85f_20260131133435,5,596.7203063964844,2104,1404,2,4.25,,2,False
ministral-3:8b-cloud,1022f4d9f85f_20260131133435,6,551.6638391017914,2043,366,2,4.5,,2,False
ministral-3:8b-cloud,c3731214f395_20260131140203,1,410.8764157295227,1999,759,1,5.0,,2,False
ministral-3:8b-cloud,c3731214f395_20260131140203,2,419.0664007663727,2008,522,1,4.75,,2,False
ministral-3:8b-cloud,c3731214f395_20260131140203,3,514.6254787445068,1900,1490,2,4.25,,2,False
ministral-3:8b-cloud,c3731214f395_20260131140203,4,316.25992727279663,2005,548,1,4.5,,2,False
ministral-3:8b-cloud,c3731214f395_20260131140203,5,459.7208309173584,1879,665,1,4.5,,2,False
ministral-3:8b-cloud,c3731214f395_20260131140203,6,423.7087495326996,2082,518,2,3.0,,2,False
ministral-3:8b-cloud,2abfe7426875_20260131141525,1,410.0130286216736,1861,1290,1,4.333333333333333,,2,False
ministral-3:8b-cloud,2abfe7426875_20260131141525,2,321.9728808403015,2085,767,1,4.75,,2,False
ministral-3:8b-cloud,2abfe7426875_20260131141525,3,628.7671189308167,2046,995,2,4.0,,2,False
ministral-3:8b-cloud,2abfe7426875_20260131141525,4,248.49862813949585,1926,386,1,5.0,,2,False
ministral-3:8b-cloud,2abfe7426875_20260131141525,5,622.7189288139343,1880,1139,2,4.5,,2,False
ministral-3:8b-cloud,2abfe7426875_20260131141525,6,316.7267792224884,2059,279,1,4.5,,2,False
ministral-3:8b-cloud,e1e05945dfdb_20260131141620,1,513.80779504776,1900,725,2,4.333333333333333,,2,False
ministral-3:8b-cloud,e1e05945dfdb_20260131141620,2,430.7875394821167,2106,870,1,4.75,,2,False
ministral-3:8b-cloud,e1e05945dfdb_20260131141620,3,375.33307695388794,2092,932,1,4.5,,2,False
ministral-3:8b-cloud,e1e05945dfdb_20260131141620,4,283.885733127594,2030,468,1,4.5,,2,False
ministral-3:8b-cloud,e1e05945dfdb_20260131141620,5,508.7229506969452,1953,461,1,5.0,,2,False
ministral-3:8b-cloud,e1e05945dfdb_20260131141620,6,424.0363709926605,2040,329,1,4.5,,2,False
ministral-3:8b-cloud,e102b95a02c5_20260131141031,1,650.2761130332947,1708,2080,2,4.0,,2,False
ministral-3:8b-cloud,e102b95a02c5_20260131141031,2,342.0226502418518,1986,663,1,4.25,,2,False
ministral-3:8b-cloud,e102b95a02c5_20260131141031,3,755.8455913066864,1944,1034,2,4.5,,2,False
ministral-3:8b-cloud,e102b95a02c5_20260131141031,4,349.84401273727417,2027,426,1,5.0,,2,False
ministral-3:8b-cloud,e102b95a02c5_20260131141031,5,359.59857201576233,1981,533,1,5.0,,2,False
ministral-3:8b-cloud,e102b95a02c5_20260131141031,6,466.7537775039673,2049,251,2,5.0,,2,False
ministral-3:8b-cloud,180581cf2919_20260131143135,1,402.7638473510742,1878,1122,1,4.666666666666667,,2,False
ministral-3:8b-cloud,180581cf2919_20260131143135,2,248.8067762851715,1836,928,1,4.25,,2,False
ministral-3:8b-cloud,180581cf2919_20260131143135,3,565.3574314117432,2026,1065,2,4.25,,2,False
ministral-3:8b-cloud,180581cf2919_20260131143135,4,274.5313169956207,2011,308,1,4.5,,2,False
ministral-3:8b-cloud,180581cf2919_20260131143135,5,504.93355798721313,2149,989,2,3.5,,2,False
ministral-3:8b-cloud,180581cf2919_20260131143135,6,525.1248090267181,2069,181,2,4.0,,2,False
ministral-3:8b-cloud,02f9127388a3_20260131144555,1,549.7273664474487,1967,1444,1,4.0,,2,False
ministral-3:8b-cloud,02f9127388a3_20260131144555,2,359.1179943084717,2112,794,1,4.5,,2,False
ministral-3:8b-cloud,02f9127388a3_20260131144555,3,218.4591715335846,2102,868,1,4.75,,2,False
ministral-3:8b-cloud,02f9127388a3_20260131144555,4,376.7019772529602,1862,368,1,5.0,,2,False
ministral-3:8b-cloud,02f9127388a3_20260131144555,5,671.0518314838409,2012,1263,2,4.0,,2,False
ministral-3:8b-cloud,02f9127388a3_20260131144555,6,376.9927749633789,2039,214,2,4.0,,2,False
ministral-3:8b-cloud,89b4f51b62ba_20260131150427,1,294.47331857681274,1910,567,1,5.0,,2,False
ministral-3:8b-cloud,89b4f51b62ba_20260131150427,2,283.2222406864166,1841,663,1,4.75,,2,False
ministral-3:8b-cloud,89b4f51b62ba_20260131150427,3,521.1803538799286,2070,944,2,3.75,,2,False
ministral-3:8b-cloud,89b4f51b62ba_20260131150427,4,358.9284517765045,1930,583,2,5.0,,2,False
ministral-3:8b-cloud,89b4f51b62ba_20260131150427,5,300.2957057952881,1893,1241,2,4.5,,2,False
ministral-3:8b-cloud,89b4f51b62ba_20260131150427,6,378.0162160396576,2022,540,2,3.0,,2,False
ministral-3:8b-cloud,1d372bf8e130_20260131151605,1,454.9837963581085,1844,918,1,5.0,,2,False
ministral-3:8b-cloud,1d372bf8e130_20260131151605,2,257.4728887081146,2028,663,1,4.5,,2,False
ministral-3:8b-cloud,1d372bf8e130_20260131151605,3,148.6066734790802,1968,746,1,5.0,,2,False
ministral-3:8b-cloud,1d372bf8e130_20260131151605,4,244.92470383644104,1801,369,1,4.5,,2,False
ministral-3:8b-cloud,1d372bf8e130_20260131151605,5,226.8712306022644,2180,843,1,4.75,,2,False
ministral-3:8b-cloud,1d372bf8e130_20260131151605,6,183.15379333496094,2070,38,1,5.0,,2,False
ministral-3:8b-cloud,57c8fff9caec_20260131150134,1,586.4872050285339,1808,968,2,4.666666666666667,,2,False
ministral-3:8b-cloud,57c8fff9caec_20260131150134,2,573.6923069953918,1876,616,2,3.5,,2,False
ministral-3:8b-cloud,57c8fff9caec_20260131150134,3,436.6412057876587,1877,889,2,3.75,,2,False
ministral-3:8b-cloud,57c8fff9caec_20260131150134,4,156.21131563186646,2049,350,1,4.75,,2,False
ministral-3:8b-cloud,57c8fff9caec_20260131150134,5,519.221022605896,1899,807,2,4.25,,2,False
